obs_id,fare_id,info_id,journey_date,departure_time,arrival_time,arrival_day_offset,duration_minutes,total_stops,price
432,7,1,2019-05-09,10:00,21:00,0,660,1,13727.0
433,2,1,2019-04-01,10:00,05:25,1,1165,2,12639.0
434,6,2,2019-04-18,15:15,18:10,0,175,0,5198.0
435,15,1,2019-06-01,19:30,22:15,0,165,0,4878.0
436,3,2,2019-05-18,19:45,19:00,1,1395,1,12373.0
437,7,2,2019-03-03,07:10,16:10,0,540,1,8552.0
438,27,1,2019-04-21,14:40,17:50,0,190,0,6741.0
439,7,1,2019-04-09,12:50,19:15,0,385,1,6481.0
440,7,1,2019-06-06,10:35,19:15,0,520,1,7354.0
441,13,1,2019-04-21,21:05,23:55,0,170,0,5228.0
442,10,2,2019-05-12,08:25,20:45,0,740,1,10844.0
443,14,1,2019-05-18,06:50,12:10,0,320,1,6347.0
444,13,1,2019-03-15,08:15,12:15,0,240,1,5013.0
445,10,2,2019-06-09,18:55,04:40,1,585,1,9663.0
446,1,1,2019-04-06,18:25,21:20,0,175,0,4823.0
447,8,1,2019-06-24,16:55,19:15,1,1580,2,13381.0
448,25,3,2019-06-01,09:45,12:00,0,135,0,3543.0
449,10,2,2019-05-15,18:55,04:40,1,585,1,9663.0
450,10,2,2019-04-01,18:55,19:50,1,1495,1,7064.0
451,3,2,2019-06-09,07:05,19:00,0,715,1,10262.0
452,8,1,2019-06-01,10:55,19:15,0,500,2,13013.0
453,3,1,2019-06-27,19:10,12:35,1,1045,2,15339.0
454,23,1,2019-04-18,11:40,14:30,0,170,0,4937.0
455,14,1,2019-06-06,05:05,12:10,0,425,1,6818.0
456,8,1,2019-05-18,22:00,19:15,1,1275,2,10441.0
457,3,2,2019-04-03,14:00,19:00,0,300,1,5177.0
458,21,1,2019-06-27,11:35,14:00,0,145,0,3858.0
459,4,1,2019-05-18,21:00,02:15,1,315,1,6534.0
460,7,1,2019-06-15,10:20,01:30,1,910,1,6795.0
461,7,1,2019-06-03,07:30,19:15,0,705,1,9736.0
462,6,1,2019-05-01,19:50,22:50,0,180,0,7229.0
463,11,1,2019-04-24,17:55,22:50,0,295,1,4957.0
464,1,1,2019-03-09,06:00,08:45,0,165,0,7648.0
465,5,1,2019-06-15,14:55,17:25,0,150,0,3873.0
466,10,1,2019-05-12,18:55,04:40,1,585,1,14388.0
467,4,1,2019-03-06,17:15,19:55,0,160,0,5618.0
468,7,1,2019-06-09,19:00,01:30,1,390,1,7408.0
469,31,1,2019-03-03,16:45,22:15,0,330,1,13774.0
470,15,1,2019-05-03,07:00,09:40,0,160,0,4668.0
471,3,1,2019-03-21,18:20,04:25,1,2045,2,13082.0
472,8,1,2019-06-03,03:50,19:15,0,925,1,8669.0
473,14,1,2019-06-24,16:00,01:30,1,570,1,6316.0
474,3,2,2019-03-06,22:20,04:25,1,365,1,12583.0
475,15,1,2019-03-09,16:10,18:50,0,160,0,7923.0
476,12,1,2019-03-03,07:00,12:50,0,350,1,7378.0
477,15,1,2019-06-03,19:30,22:15,0,165,0,4878.0
478,10,2,2019-05-18,16:30,19:50,1,1640,1,10844.0
479,6,1,2019-04-03,08:20,11:20,0,180,0,7229.0
480,11,1,2019-05-21,06:05,11:20,0,315,1,6297.0
481,10,2,2019-06-12,20:00,12:00,1,960,1,8529.0
482,7,1,2019-05-18,14:00,21:00,0,420,1,13727.0
483,5,1,2019-05-24,08:35,17:15,0,520,1,6643.0
484,7,1,2019-05-09,10:00,19:00,0,540,1,10197.0
485,5,1,2019-04-21,22:20,00:40,1,140,0,4911.0
486,21,1,2019-03-06,05:15,07:35,0,140,0,6482.0
487,6,1,2019-03-01,08:55,15:15,0,380,1,26890.0
488,4,1,2019-05-18,19:20,23:45,0,265,1,3717.0
489,21,1,2019-06-01,13:15,15:35,0,140,0,3597.0
490,13,1,2019-03-18,11:05,22:10,0,665,2,10846.0
491,13,1,2019-03-01,05:50,22:45,0,1015,1,14069.0
492,3,2,2019-04-01,22:50,12:35,1,825,1,5177.0
493,8,1,2019-03-06,05:55,07:40,1,1545,2,14641.0
494,14,1,2019-06-06,08:35,22:30,0,835,1,6442.0
495,8,1,2019-03-21,17:45,23:00,0,315,1,5704.0
496,10,2,2019-05-06,14:05,09:20,1,1155,1,9663.0
497,3,1,2019-06-06,20:55,04:25,1,450,1,14714.0
498,3,2,2019-04-01,10:00,19:00,0,540,1,5406.0
499,26,1,2019-05-15,20:20,20:20,1,1440,1,8610.0
500,3,1,2019-06-12,18:25,12:35,1,1090,2,14237.0
501,1,1,2019-06-09,07:10,10:05,0,175,0,4823.0
502,24,1,2019-03-27,20:05,21:35,0,90,0,2227.0
503,3,2,2019-05-18,07:05,04:25,1,1280,1,12373.0
504,8,1,2019-06-06,13:00,19:15,0,375,1,8372.0
505,3,1,2019-03-03,13:55,04:25,1,870,1,17024.0
506,20,1,2019-05-27,21:05,22:25,0,80,0,3100.0
507,3,2,2019-03-09,06:50,19:45,0,775,1,14053.0
508,21,1,2019-05-09,05:15,07:40,0,145,0,3540.0
509,26,1,2019-05-21,20:20,18:50,1,1350,1,9345.0
510,3,2,2019-06-01,05:30,04:25,1,1375,2,10368.0
511,6,1,2019-03-01,07:00,12:25,0,325,1,26890.0
512,29,1,2019-03-09,08:50,10:15,0,85,0,5755.0
513,6,2,2019-03-21,08:55,16:10,0,435,1,7832.0
514,10,1,2019-05-06,08:25,20:45,0,740,1,14388.0
515,8,1,2019-06-27,13:15,09:25,1,1210,2,8839.0
516,8,1,2019-03-03,22:00,19:15,1,1275,2,22096.0
517,16,1,2019-05-27,07:05,09:20,0,135,0,3687.0
518,7,1,2019-05-15,08:30,19:00,0,630,1,9627.0
519,7,1,2019-03-21,11:30,01:35,1,845,1,13542.0
520,1,1,2019-04-27,04:00,06:50,0,170,0,4423.0
521,14,1,2019-03-03,04:55,21:20,0,985,2,8899.0
522,11,1,2019-04-21,06:05,11:20,0,315,1,5583.0
523,31,1,2019-05-27,16:45,06:35,1,830,1,6752.0
524,25,3,2019-05-21,08:20,10:35,0,135,0,3543.0
525,6,2,2019-03-21,08:00,15:15,0,435,1,7832.0
526,2,1,2019-05-01,05:50,08:55,1,1625,2,10991.0
527,3,2,2019-05-27,09:00,12:35,1,1655,1,12898.0
528,3,2,2019-05-27,14:00,19:00,0,300,1,12898.0
529,23,1,2019-05-24,11:40,14:30,0,170,0,3398.0
530,8,1,2019-04-24,05:10,08:00,0,170,0,5201.0
531,2,1,2019-05-06,10:00,01:20,1,920,2,13873.0
532,8,1,2019-06-15,17:40,23:00,0,320,1,7384.0
533,3,2,2019-06-06,18:15,04:25,1,610,1,10262.0
534,10,2,2019-03-24,08:25,12:00,1,1655,1,10031.0
535,10,2,2019-05-06,09:35,19:10,0,575,1,12384.0
536,10,2,2019-05-09,14:05,18:15,1,1690,1,7757.0
537,6,1,2019-03-06,21:25,11:25,1,840,1,17261.0
538,25,1,2019-03-01,09:30,12:05,0,155,0,7298.0
539,6,1,2019-04-06,15:15,18:10,0,175,0,7229.0
540,4,1,2019-04-01,04:40,07:15,0,155,0,4174.0
541,4,1,2019-05-18,17:35,22:15,0,280,1,5699.0
542,2,1,2019-04-24,14:15,16:45,0,150,0,4880.0
543,8,1,2019-03-06,08:00,19:15,0,675,1,15284.0
544,10,1,2019-03-24,08:25,16:20,0,475,1,13759.0
545,26,1,2019-03-24,09:55,18:45,0,530,1,16092.0
546,24,1,2019-03-09,06:20,07:45,0,85,0,4392.0
547,3,2,2019-06-24,20:55,12:35,1,940,1,10262.0
548,5,3,2019-06-12,06:55,09:30,0,155,0,3841.0
549,23,1,2019-06-01,07:45,10:40,0,175,0,5048.0
550,2,1,2019-05-21,07:00,20:25,0,805,1,11096.0
551,14,1,2019-04-24,07:35,12:10,0,275,1,5073.0
552,3,1,2019-03-03,09:55,04:25,1,1110,1,19828.0
553,16,1,2019-03-21,07:05,09:20,0,135,0,3739.0
554,8,1,2019-03-09,05:00,19:15,1,2295,2,10598.0
555,6,2,2019-06-15,18:55,22:00,0,185,0,7229.0
556,26,1,2019-04-01,17:00,18:50,1,1550,1,8610.0
557,27,1,2019-05-09,14:40,17:50,0,190,0,6216.0
558,13,1,2019-06-09,13:20,16:10,0,170,0,6961.0
559,10,2,2019-05-06,09:35,21:05,0,690,1,10703.0
560,10,1,2019-05-15,17:00,23:35,0,395,1,14151.0
561,10,2,2019-05-09,06:30,10:05,1,1655,1,8586.0
562,4,1,2019-04-12,20:20,22:55,0,155,0,4488.0
563,7,1,2019-06-15,18:00,01:30,1,450,1,7408.0
564,3,2,2019-04-18,11:00,14:15,0,195,0,5443.0
565,10,2,2019-06-12,09:35,19:10,0,575,1,10539.0
566,7,1,2019-06-01,13:00,01:30,1,750,1,7723.0
567,7,1,2019-03-06,07:30,18:50,0,680,1,15411.0
568,6,1,2019-05-21,07:10,10:10,0,180,0,7229.0
569,4,1,2019-06-21,20:20,22:55,0,155,0,4804.0
570,22,2,2019-03-03,02:55,04:25,0,90,0,4050.0
571,10,1,2019-05-18,17:00,19:10,1,1570,1,14151.0
572,11,1,2019-04-06,17:55,22:50,0,295,1,4957.0
573,13,1,2019-03-03,21:10,23:55,0,165,0,7591.0
574,10,2,2019-03-24,13:55,22:35,0,520,1,11134.0
575,14,1,2019-05-27,05:05,12:10,0,425,1,6600.0
576,13,1,2019-03-09,21:10,23:55,0,165,0,4966.0
577,8,1,2019-06-01,06:50,07:40,1,1490,2,15481.0
578,5,1,2019-03-01,22:20,00:40,1,140,0,5515.0
579,3,1,2019-06-15,08:00,19:00,0,660,1,14714.0
580,12,1,2019-06-15,10:35,19:35,0,540,1,4959.0
581,6,1,2019-04-21,11:10,14:05,0,175,0,7229.0
582,8,1,2019-05-15,18:05,21:10,0,185,0,6094.0
583,30,1,2019-04-24,10:20,12:55,0,155,0,4409.0
584,7,1,2019-05-18,06:00,19:00,0,780,1,9794.0
585,22,1,2019-04-03,02:55,04:20,0,85,0,5678.0
586,14,1,2019-06-15,08:35,16:10,0,455,1,6442.0
587,15,1,2019-05-18,07:00,09:40,0,160,0,4878.0
588,10,2,2019-03-24,21:10,10:05,1,775,1,12446.0
589,3,1,2019-05-09,23:05,04:25,1,1760,2,16704.0
590,6,2,2019-03-15,05:45,10:45,0,300,1,9134.0
591,10,2,2019-05-15,20:00,04:40,1,520,1,8586.0
592,6,2,2019-06-01,07:10,10:10,0,180,0,7229.0
593,6,2,2019-04-21,07:10,10:10,0,180,0,6144.0
594,13,1,2019-05-18,10:00,12:45,0,165,0,6961.0
595,10,2,2019-05-09,16:30,04:40,1,730,1,10844.0
596,21,1,2019-05-21,19:35,21:55,0,140,0,3597.0
597,18,1,2019-03-21,10:20,18:15,0,475,1,7139.0
598,20,1,2019-03-06,09:40,15:15,1,1775,2,25139.0
599,3,2,2019-06-01,09:40,12:35,1,1615,2,10368.0
600,8,1,2019-04-06,20:40,09:25,1,765,1,5117.0
601,7,1,2019-05-18,11:40,19:15,0,455,1,9211.0
602,5,1,2019-04-15,17:10,19:40,0,150,0,4174.0
603,7,1,2019-05-27,07:30,19:15,0,705,1,10786.0
604,6,2,2019-03-15,08:00,07:40,1,1420,1,9134.0
605,3,1,2019-06-01,14:35,04:25,1,830,2,13376.0
606,13,1,2019-03-21,22:00,10:50,1,770,1,6955.0
607,10,2,2019-05-09,08:25,18:15,0,590,1,10844.0
608,30,1,2019-04-01,19:55,22:25,0,150,0,3807.0
609,10,2,2019-05-01,14:05,12:00,1,1315,1,9663.0
610,3,2,2019-05-09,02:15,04:25,1,1570,1,12373.0
611,18,1,2019-05-01,21:10,00:05,1,175,0,4991.0
612,8,1,2019-03-21,23:00,19:15,1,1215,1,6745.0
613,3,2,2019-06-15,22:50,19:00,1,1210,1,10262.0
614,3,2,2019-03-27,17:30,04:25,1,655,1,6540.0
615,5,1,2019-04-06,17:10,19:40,0,150,0,3873.0
616,3,1,2019-05-09,21:50,19:00,1,1270,1,15554.0
617,4,1,2019-05-27,20:20,22:55,0,155,0,4804.0
618,3,2,2019-03-27,23:05,19:45,1,1240,1,7438.0
619,17,1,2019-05-03,04:55,07:45,0,170,0,6181.0
620,7,1,2019-05-01,19:00,01:30,1,390,1,9424.0
621,13,1,2019-03-12,17:25,23:25,1,1800,2,12725.0
622,13,1,2019-03-15,08:15,21:25,0,790,1,6046.0
623,18,1,2019-06-15,21:10,00:05,1,175,0,3971.0
624,10,1,2019-06-06,20:25,14:25,1,1080,1,12692.0
625,14,1,2019-03-06,14:20,22:20,0,480,1,7451.0
626,6,1,2019-03-12,22:55,07:40,1,525,1,13817.0
627,10,2,2019-05-06,09:35,22:05,0,750,1,10703.0
628,6,1,2019-03-12,21:25,10:45,1,800,1,13817.0
629,6,1,2019-03-15,22:55,05:05,1,370,1,27210.0
630,10,1,2019-05-18,21:10,04:40,1,450,1,13941.0
631,13,1,2019-03-01,17:00,12:15,1,1155,1,10246.0
632,4,1,2019-05-06,17:15,19:50,0,155,0,4804.0
633,30,1,2019-06-06,22:40,10:40,1,720,1,6810.0
634,6,2,2019-05-01,08:20,11:20,0,180,0,5198.0
635,15,1,2019-05-03,21:00,23:50,0,170,0,5613.0
636,24,1,2019-03-03,21:20,22:45,0,85,0,4784.0
637,3,2,2019-03-21,19:45,18:50,1,1385,1,5406.0
638,13,1,2019-04-27,13:20,16:10,0,170,0,5228.0
639,3,2,2019-05-27,20:55,19:00,1,1325,1,12898.0
640,9,1,2019-06-15,11:40,13:55,0,135,0,4667.0
641,10,1,2019-05-21,14:05,19:50,0,345,1,14781.0
642,15,1,2019-04-21,09:45,12:35,0,170,0,5403.0
643,10,2,2019-06-12,14:05,23:35,0,570,1,9899.0
644,3,2,2019-05-21,19:30,04:25,1,535,2,13029.0
645,26,1,2019-05-18,17:00,10:45,1,1065,1,9187.0
646,1,1,2019-05-24,20:00,22:50,0,170,0,4823.0
647,8,1,2019-03-27,21:30,19:15,1,1305,2,8665.0
648,14,1,2019-03-06,08:25,21:00,0,755,1,14871.0
649,24,1,2019-06-21,06:25,07:55,0,90,0,4049.0
650,9,1,2019-06-12,11:40,13:55,0,135,0,4667.0
651,4,1,2019-04-09,19:55,23:50,0,235,1,4226.0
652,13,1,2019-03-03,06:10,08:55,0,165,0,7591.0
653,6,1,2019-03-06,05:45,13:15,0,450,1,19225.0
654,3,2,2019-05-27,19:15,12:35,1,1040,1,12898.0
655,24,1,2019-06-09,12:00,13:30,0,90,0,2754.0
656,29,3,2019-05-03,13:15,14:45,0,90,0,1965.0
657,2,1,2019-03-24,16:45,23:15,1,1830,2,12835.0
658,33,1,2019-03-01,05:45,10:45,0,300,1,52229.0
659,7,1,2019-05-15,08:00,19:15,0,675,1,14533.0
660,15,1,2019-06-24,09:45,12:35,0,170,0,4668.0
661,3,1,2019-04-09,17:30,12:35,1,1145,1,11822.0
662,3,2,2019-03-27,21:50,04:25,1,395,1,6017.0
663,3,1,2019-06-09,11:30,19:00,0,450,1,14714.0
664,25,1,2019-06-09,08:20,10:35,0,135,0,3597.0
665,17,1,2019-04-24,11:10,13:55,0,165,0,3383.0
666,2,1,2019-05-18,16:50,05:35,1,765,2,11642.0
667,15,1,2019-04-27,21:00,23:50,0,170,0,5403.0
668,8,1,2019-03-03,16:40,19:15,1,1595,2,14221.0
669,10,2,2019-05-18,21:10,10:05,1,775,1,8586.0
670,24,1,2019-06-12,09:10,10:40,0,90,0,4049.0
671,3,2,2019-06-03,19:45,04:25,1,520,1,10262.0
672,7,1,2019-05-21,07:00,21:00,0,840,1,7888.0
673,8,1,2019-03-21,19:45,19:15,1,1410,2,8236.0
674,8,1,2019-06-06,13:20,19:15,1,1795,2,12961.0
675,10,2,2019-05-09,06:30,04:40,1,1330,1,8586.0
676,4,1,2019-05-18,08:10,13:00,0,290,1,5279.0
677,23,1,2019-06-18,20:55,23:40,0,165,0,3419.0
678,3,1,2019-06-15,05:30,19:00,0,810,2,13292.0
679,10,1,2019-05-15,20:25,09:45,1,800,1,13067.0
680,21,1,2019-05-03,13:15,15:35,0,140,0,3597.0
681,3,1,2019-05-18,07:05,19:00,0,715,1,15554.0
682,14,1,2019-05-15,17:05,22:15,0,310,1,6027.0
683,10,1,2019-05-09,06:30,18:15,0,705,1,14781.0
684,3,1,2019-06-01,14:35,04:25,1,830,2,13376.0
685,1,1,2019-05-27,21:15,00:15,1,180,0,3943.0
686,12,1,2019-06-12,07:25,13:35,0,370,1,5842.0
687,21,1,2019-03-15,05:15,07:35,0,140,0,4326.0
688,7,1,2019-06-01,08:30,19:15,0,645,1,8937.0
689,9,1,2019-03-21,11:40,13:55,0,135,0,3670.0
690,1,1,2019-06-18,18:25,21:20,0,175,0,4823.0
691,22,2,2019-04-03,19:35,21:05,0,90,0,2071.0
692,7,2,2019-06-27,14:55,22:30,0,455,1,6093.0
693,26,1,2019-03-24,20:20,22:55,1,1595,1,11682.0
694,1,1,2019-03-03,05:25,10:10,0,285,1,7774.0
695,10,1,2019-05-12,17:00,14:25,1,1285,1,13067.0
696,14,1,2019-05-27,07:35,16:10,0,515,1,7514.0
697,7,1,2019-04-09,17:00,01:30,1,510,1,6838.0
698,21,1,2019-03-18,13:20,15:35,0,135,0,3858.0
699,7,1,2019-06-15,12:50,01:30,1,760,1,6795.0
700,3,1,2019-05-27,20:00,04:25,1,505,2,16263.0
701,2,1,2019-05-09,16:50,18:30,1,1540,1,8576.0
702,13,1,2019-05-06,10:00,12:45,0,165,0,5228.0
703,3,1,2019-05-01,23:05,04:25,1,1760,2,16704.0
704,4,1,2019-03-24,20:25,23:05,0,160,0,8872.0
705,23,1,2019-05-03,11:40,14:30,0,170,0,3898.0
706,25,3,2019-03-21,17:45,20:05,0,140,0,3332.0
707,10,2,2019-05-21,10:20,17:35,0,435,1,5608.0
708,10,1,2019-05-09,08:25,04:40,1,1215,1,13941.0
709,7,1,2019-03-21,07:30,19:15,0,705,1,9100.0
710,15,1,2019-06-15,17:00,19:35,0,155,0,4878.0
711,14,1,2019-06-01,07:30,21:00,0,810,1,6416.0
712,29,1,2019-05-12,05:45,07:15,0,90,0,2017.0
713,3,1,2019-03-27,19:10,19:45,1,1475,2,10976.0
714,10,2,2019-03-24,19:45,16:20,1,1235,1,10031.0
715,4,1,2019-03-18,05:30,08:20,0,170,0,4462.0
716,14,1,2019-04-01,07:35,12:10,0,275,1,5073.0
717,21,1,2019-03-27,05:15,07:35,0,140,0,4326.0
718,34,1,2019-03-21,07:30,19:15,0,705,1,10161.0
719,24,1,2019-06-12,16:55,18:25,0,90,0,3175.0
720,26,1,2019-03-24,20:20,09:10,1,770,1,12312.0
721,3,1,2019-03-21,18:20,18:50,1,1470,2,12604.0
722,7,1,2019-06-15,07:30,19:00,0,690,1,10877.0
723,4,1,2019-05-18,06:20,10:20,0,240,1,4226.0
724,3,2,2019-04-06,08:00,19:00,0,660,1,5406.0
725,14,1,2019-05-15,02:00,07:25,0,325,1,8618.0
726,4,1,2019-04-18,17:15,19:50,0,155,0,4174.0
727,12,1,2019-06-01,14:25,19:35,0,310,1,10651.0
728,3,2,2019-03-21,18:15,04:25,1,610,1,5963.0
729,3,2,2019-06-12,09:40,12:35,1,1615,2,10368.0
730,24,1,2019-03-06,15:45,23:00,0,435,1,7681.0
731,7,1,2019-05-21,12:50,21:00,0,490,1,7485.0
732,6,2,2019-04-03,15:15,18:10,0,175,0,4544.0
733,5,1,2019-04-15,15:05,20:20,0,315,1,4649.0
734,16,1,2019-05-12,17:45,20:05,0,140,0,11982.0
735,22,2,2019-06-24,07:05,08:30,0,85,0,4995.0
736,4,1,2019-05-09,08:10,13:00,0,290,1,5069.0
737,5,1,2019-06-01,22:20,00:40,1,140,0,3873.0
738,5,1,2019-04-27,22:20,00:40,1,140,0,3873.0
739,8,1,2019-05-27,09:45,23:00,0,795,1,8907.0
740,10,2,2019-06-09,21:10,16:20,1,1150,1,10844.0
741,10,2,2019-05-15,21:10,19:50,1,1360,1,10844.0
742,10,2,2019-05-06,21:10,12:00,1,890,1,9663.0
743,3,1,2019-06-01,21:25,12:35,1,910,2,13292.0
744,3,1,2019-06-12,05:30,12:35,0,425,2,14441.0
745,22,2,2019-06-09,02:55,04:20,0,85,0,4050.0
746,1,1,2019-03-09,21:20,00:15,1,175,0,6144.0
747,14,1,2019-03-06,07:30,15:30,0,480,1,14871.0
748,17,1,2019-04-18,11:10,13:55,0,165,0,4483.0
749,14,1,2019-05-15,10:35,01:30,1,895,1,6979.0
750,22,1,2019-06-27,10:20,11:50,0,90,0,8040.0
751,14,1,2019-06-01,09:15,01:30,1,975,1,7048.0
752,18,3,2019-06-27,09:30,12:20,0,170,0,3573.0
753,14,1,2019-05-27,16:00,21:00,0,300,1,5054.0
754,8,1,2019-06-01,21:00,19:15,1,1335,1,8582.0
755,31,1,2019-06-09,07:55,13:25,0,330,1,8759.0
756,14,1,2019-04-27,07:35,16:10,0,515,1,6442.0
757,8,1,2019-05-18,03:50,19:15,0,925,1,8879.0
758,10,2,2019-03-24,21:10,18:10,1,1260,1,10031.0
759,3,2,2019-06-03,05:30,19:00,0,810,2,10368.0
760,1,1,2019-06-24,13:00,15:50,0,170,0,3943.0
761,14,1,2019-03-03,04:45,11:30,0,405,1,14871.0
762,22,2,2019-06-18,08:45,10:15,0,90,0,4995.0
763,7,2,2019-06-24,10:20,19:00,0,520,1,10791.0
764,29,1,2019-06-03,05:45,07:15,0,90,0,2753.0
765,1,1,2019-04-09,10:10,13:00,0,170,0,4423.0
766,30,1,2019-05-27,10:20,12:55,0,155,0,4409.0
767,2,1,2019-05-09,19:00,11:05,1,965,1,6117.0
768,3,1,2019-05-21,19:10,19:00,1,1430,2,15129.0
769,26,1,2019-06-06,20:20,23:25,1,1625,1,9345.0
770,26,1,2019-05-09,07:10,23:25,0,975,1,8085.0
771,3,1,2019-05-06,13:00,04:25,1,925,1,15554.0
772,18,3,2019-05-21,09:30,12:20,0,170,0,3573.0
773,7,1,2019-03-03,17:00,01:35,1,515,1,17073.0
774,7,1,2019-06-09,11:40,01:30,1,830,1,6795.0
775,15,1,2019-03-21,07:00,09:40,0,160,0,5403.0
776,21,1,2019-05-15,05:15,07:40,0,145,0,3540.0
777,27,1,2019-04-24,14:40,17:50,0,190,0,6216.0
778,6,2,2019-05-21,15:50,18:45,0,175,0,3359.0
779,10,2,2019-05-24,18:55,23:35,1,1720,1,10844.0
780,13,1,2019-06-15,13:20,16:10,0,170,0,6961.0
781,30,1,2019-04-03,10:20,12:55,0,155,0,4107.0
782,7,1,2019-03-21,09:10,18:50,0,580,1,13069.0
783,3,1,2019-06-24,11:45,04:25,1,1000,2,13357.0
784,14,1,2019-06-01,16:10,22:30,0,380,1,6938.0
785,3,1,2019-06-27,09:35,12:35,1,1620,2,13292.0
786,13,4,2019-03-01,08:50,23:25,0,875,2,26743.0
787,7,1,2019-03-21,06:40,18:50,0,730,1,13568.0
788,7,1,2019-03-06,11:40,19:15,0,455,1,15353.0
789,21,1,2019-05-15,14:45,17:05,0,140,0,3597.0
790,10,2,2019-03-24,21:10,16:20,1,1150,1,10031.0
791,2,1,2019-05-09,09:25,05:25,1,1200,2,14687.0
792,6,2,2019-06-06,19:50,22:50,0,180,0,7229.0
793,12,1,2019-05-09,14:25,19:35,0,310,1,10188.0
794,15,1,2019-03-09,07:00,09:40,0,160,0,7398.0
795,3,1,2019-05-18,13:25,19:00,1,1775,2,16704.0
796,1,5,2019-03-01,16:55,21:50,0,295,1,8153.0
797,6,1,2019-04-09,07:10,10:10,0,180,0,7229.0
798,7,2,2019-05-27,13:00,01:30,1,750,1,6943.0
799,7,1,2019-06-01,06:40,19:15,0,755,1,8937.0
800,8,1,2019-03-03,07:05,09:25,1,1580,2,9400.0
801,26,1,2019-03-24,07:10,20:25,0,795,1,13152.0
802,1,1,2019-06-01,22:10,01:00,1,170,0,3419.0
803,26,1,2019-06-12,20:20,09:05,1,765,1,7927.0
804,13,1,2019-03-15,05:50,22:10,0,980,2,9796.0
805,15,1,2019-03-03,11:30,14:10,0,160,0,8028.0
806,7,1,2019-03-06,13:05,21:20,0,495,2,10759.0
807,7,1,2019-05-21,07:00,19:00,0,720,1,10197.0
808,13,1,2019-06-01,21:05,23:55,0,170,0,5228.0
809,7,2,2019-05-18,10:00,21:00,0,660,1,9275.0
810,21,1,2019-03-03,22:05,00:25,1,140,0,5277.0
811,3,2,2019-05-18,14:35,04:25,1,830,2,13848.0
812,14,1,2019-05-15,14:20,22:30,0,490,1,6412.0
813,10,1,2019-05-18,16:30,04:40,1,730,1,13941.0
814,15,1,2019-05-06,07:00,09:40,0,160,0,4668.0
815,1,1,2019-06-18,01:30,04:15,0,165,0,3419.0
816,1,1,2019-04-06,22:10,01:00,1,170,0,3943.0
817,2,1,2019-05-24,14:35,14:35,1,1440,1,6528.0
818,6,1,2019-05-21,17:45,20:45,0,180,0,7229.0
819,7,1,2019-03-21,13:00,01:35,1,755,1,13542.0
820,10,2,2019-06-12,18:55,20:45,1,1550,1,8529.0
821,6,1,2019-06-21,15:15,18:10,0,175,0,8016.0
822,3,2,2019-05-09,19:30,12:35,1,1025,2,13029.0
823,3,1,2019-05-09,23:05,04:25,1,1760,2,15129.0
824,3,2,2019-06-09,19:30,04:25,1,535,2,10368.0
825,8,1,2019-03-03,18:05,21:10,0,185,0,8666.0
826,3,1,2019-05-18,10:00,19:00,0,540,1,15554.0
827,6,1,2019-03-01,05:45,16:10,0,625,1,26890.0
828,10,1,2019-05-21,17:00,09:45,1,1005,1,13067.0
829,6,2,2019-04-01,06:00,08:45,0,165,0,4544.0
830,26,1,2019-05-21,20:20,22:40,1,1580,1,8452.0
831,7,2,2019-06-27,06:00,19:15,0,795,1,7268.0
832,7,1,2019-05-09,08:30,19:00,0,630,1,9627.0
833,7,1,2019-05-09,11:25,19:00,0,455,1,9103.0
834,7,1,2019-04-09,08:00,19:00,0,660,1,11142.0
835,4,1,2019-03-09,05:30,08:20,0,170,0,4148.0
836,10,2,2019-05-18,16:30,18:15,1,1545,1,10844.0
837,7,1,2019-06-06,09:45,16:10,0,385,1,9646.0
838,24,1,2019-03-01,12:00,13:25,0,85,0,12475.0
839,3,1,2019-05-18,22:50,19:00,1,1210,1,15554.0
840,3,2,2019-06-27,07:05,19:00,0,715,1,10262.0
841,13,1,2019-06-12,13:20,16:10,0,170,0,6961.0
842,3,2,2019-06-15,14:00,19:00,0,300,1,10262.0
843,3,2,2019-06-27,16:00,19:00,1,1620,1,10262.0
844,1,1,2019-05-09,23:30,02:20,1,170,0,3943.0
845,20,1,2019-05-24,19:30,20:45,0,75,0,3625.0
846,7,1,2019-03-21,09:00,19:15,0,615,1,13378.0
847,3,1,2019-06-15,11:45,12:35,1,1490,2,13882.0
848,1,1,2019-06-18,05:30,08:20,0,170,0,3943.0
849,2,1,2019-05-15,09:25,05:25,1,1200,2,14687.0
850,31,1,2019-05-27,07:55,13:25,0,330,1,6451.0
851,15,1,2019-06-09,19:30,22:15,0,165,0,4878.0
852,14,1,2019-05-09,18:35,01:30,1,415,1,8542.0
853,4,1,2019-05-24,09:35,12:20,0,165,0,4804.0
854,4,1,2019-06-06,21:00,02:15,1,315,1,6711.0
855,7,1,2019-06-15,13:00,19:15,0,375,1,16108.0
856,1,1,2019-06-06,00:25,03:15,0,170,0,3943.0
857,2,1,2019-05-24,10:00,05:25,1,1165,2,15422.0
858,1,1,2019-03-24,21:20,00:15,1,175,0,5694.0
859,10,1,2019-04-01,08:25,19:50,0,685,1,12681.0
860,10,2,2019-05-01,20:00,10:05,1,845,1,8586.0
861,1,1,2019-03-03,00:40,03:25,0,165,0,6144.0
862,14,1,2019-04-27,05:35,08:50,0,195,0,6015.0
863,7,1,2019-06-27,04:55,19:15,0,860,1,7155.0
864,10,1,2019-06-12,09:35,22:05,0,750,1,12692.0
